YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,9,29,2,OO,6507,N910SW,MFR,DEN,1529,1719,110,19,1738,158,140,113,964,2031,8,1907,2039,92,0,0,,0,0,92,0,0
2015,4,2,4,HA,195,N485HA,OGG,HNL,2020,2022,2,8,2030,34,40,24,100,2054,8,2054,2102,8,0,0,,,,,,
2015,9,5,6,WN,6537,N222WN,SNA,SMF,1625,1621,-4,9,1630,80,79,65,404,1735,5,1745,1740,-5,0,0,,,,,,
2015,5,14,4,WN,144,N483WN,HOU,MDW,2100,2055,-5,23,2118,140,150,119,937,2317,8,2320,2325,5,0,0,,,,,,
2015,6,7,7,AA,7,N360AA,DFW,OGG,920,936,16,15,951,482,481,460,3711,1231,6,1222,1237,15,0,0,,0,0,15,0,0
2015,5,17,7,OO,2809,N899SK,PHX,SBA,740,843,63,24,907,100,98,68,455,1015,6,920,1021,61,0,0,,0,0,0,61,0
2015,4,25,6,OO,5554,N131SY,ORD,ATL,1125,1124,-1,18,1142,118,121,99,606,1421,4,1423,1425,2,0,0,,,,,,
2015,12,28,1,DL,2563,N981DL,MLB,ATL,620,616,-4,16,632,92,90,68,442,740,6,752,746,-6,0,0,,,,,,
2015,4,29,3,US,1769,N812AW,CLT,MCI,1959,2001,2,15,2016,143,137,117,808,2113,5,2122,2118,-4,0,0,,,,,,
2015,4,8,3,AA,1234,N4XJAA,ABQ,DFW,815,803,-12,18,821,105,103,77,569,1038,8,1100,1046,-14,0,0,,,,,,
2015,3,28,6,OO,6397,N105SY,AUS,SFO,1451,1447,-4,14,1501,249,246,229,1504,1650,3,1700,1653,-7,0,0,,,,,,
2015,7,16,4,DL,2122,N357NB,BDL,DTW,1145,1140,-5,8,1148,114,95,81,549,1309,6,1339,1315,-24,0,0,,,,,,
2015,3,3,2,DL,1295,N355NB,ATL,PIT,905,904,-1,20,924,97,93,70,526,1034,3,1042,1037,-5,0,0,,,,,,
2015,5,12,2,WN,170,N201LV,LAS,OMA,1930,1925,-5,11,1936,155,140,127,1099,2343,2,5,2345,-20,0,0,,,,,,
2015,8,9,7,OO,4686,N913EV,MSP,GRR,1725,1722,-3,29,1751,80,89,56,408,1947,4,1945,1951,6,0,0,,,,,,
2015,1,22,4,DL,1294,N956DN,RDU,ATL,1100,1121,21,10,1131,90,81,63,356,1234,8,1230,1242,12,0,0,,,,,,
2015,3,29,7,OO,7431,N433SW,SLC,PIH,1712,1710,-2,15,1725,51,48,29,150,1754,4,1803,1758,-5,0,0,,,,,,
2015,7,17,5,DL,1407,N947DN,ATL,CLT,1735,1742,7,10,1752,83,59,42,226,1834,7,1858,1841,-17,0,0,,,,,,
2015,3,6,5,MQ,3083,N632MQ,FNT,ORD,551,552,1,60,652,79,115,43,223,635,12,610,647,37,0,0,,37,0,0,0,0
2015,12,4,5,AA,1722,N835AW,CLT,DCA,945,947,2,17,1004,85,72,52,331,1056,3,1110,1059,-11,0,0,,,,,,
2015,12,26,6,DL,1783,N668DN,SLC,LAS,1405,1425,20,12,1437,87,68,47,368,1424,9,1432,1433,1,0,0,,,,,,
2015,2,20,5,B6,925,N633JB,JFK,TPA,948,955,7,41,1036,183,182,137,1005,1253,4,1251,1257,6,0,0,,,,,,
2015,12,22,2,OO,6441,N786SK,SLC,SFO,1725,1746,21,28,1814,125,141,108,599,1902,5,1830,1907,37,0,0,,22,0,0,15,0
2015,3,31,2,AA,1137,N586AA,DFW,MFE,1520,1549,29,11,1600,101,85,71,469,1711,3,1701,1714,13,0,0,,,,,,
2015,12,29,2,HA,296,N477HA,HNL,OGG,1322,1323,1,11,1334,43,38,19,100,1353,8,1405,1401,-4,0,0,,,,,,
2015,3,6,5,B6,233,N329JB,BTV,JFK,604,555,-9,22,617,87,104,51,266,708,31,731,739,8,0,0,,,,,,
2015,6,24,3,DL,1800,N914DL,ATL,BWI,1505,1504,-1,21,1525,127,115,84,577,1649,10,1712,1659,-13,0,0,,,,,,
2015,11,19,4,EV,2856,N677AE,BRO,DFW,1106,1055,-11,8,1103,105,96,76,482,1219,12,1251,1231,-20,0,0,,,,,,
2015,1,19,1,EV,4884,N878AS,LEX,ATL,1133,1129,-4,13,1142,81,77,57,304,1239,7,1254,1246,-8,0,0,,,,,,
2015,6,9,2,WN,529,N8603F,DAL,DCA,600,620,20,11,631,175,154,138,1184,949,5,955,954,-1,0,0,,,,,,
2015,4,28,2,F9,904,N954FR,FLL,TTN,1745,1749,4,12,1801,175,157,138,1026,2019,7,2040,2026,-14,0,0,,,,,,
2015,3,13,5,UA,240,N473UA,IAD,SAN,1837,1831,-6,14,1845,348,296,279,2253,2024,3,2125,2027,-58,0,0,,,,,,
2015,7,9,4,AA,1386,N488AA,AUS,DFW,1541,1539,-2,9,1548,68,57,39,190,1627,9,1649,1636,-13,0,0,,,,,,
2015,8,25,2,OO,5611,N744SK,LAX,SAN,2310,2307,-3,17,2324,54,50,29,109,2353,4,4,2357,-7,0,0,,,,,,
2015,3,28,6,EV,2554,N671AE,DFW,VPS,1255,1327,32,13,1340,109,102,83,641,1503,6,1444,1509,25,0,0,,0,0,6,19,0
2015,7,10,5,WN,1756,N639SW,TPA,MCI,915,911,-4,10,921,165,160,145,1048,1046,5,1100,1051,-9,0,0,,,,,,
2015,12,22,2,MQ,3146,N856MQ,BMI,ORD,1820,1815,-5,11,1826,65,50,31,116,1857,8,1925,1905,-20,0,0,,,,,,
2015,5,14,4,US,1829,N118US,CLT,TPA,1751,1751,0,10,1801,97,112,93,507,1934,9,1928,1943,15,0,0,,15,0,0,0,0
2015,4,27,1,OO,4481,N442SW,MSP,ICT,905,902,-3,26,928,120,113,83,545,1051,4,1105,1055,-10,0,0,,,,,,
2015,9,27,7,AA,2002,N833AW,BWI,CLT,1200,1155,-5,27,1222,87,100,68,361,1330,5,1327,1335,8,0,0,,,,,,
2015,12,25,5,EV,4093,N21129,BHM,IAH,1811,2135,204,9,2144,127,101,85,562,2309,7,2018,2316,178,0,0,,0,0,0,178,0
2015,11,7,6,DL,1150,N539US,HNL,LAX,755,754,-1,14,808,327,319,291,2556,1459,14,1522,1513,-9,0,0,,,,,,
2015,8,25,2,AA,695,N196UW,CLT,PHX,1440,1452,12,31,1523,260,263,226,1773,1609,6,1600,1615,15,0,0,,3,0,0,12,0
2015,2,4,3,US,1811,N507AY,PHL,TPA,745,736,-9,24,800,175,181,151,920,1031,6,1040,1037,-3,0,0,,,,,,
2015,10,27,2,UA,1593,N75861,11618,13204,1911,1947,36,34,2021,173,166,126,937,2227,6,2204,2233,29,0,0,,0,0,29,0,0
2015,3,29,7,DL,853,N326US,DTW,RSW,735,732,-3,26,758,175,165,135,1084,1013,4,1030,1017,-13,0,0,,,,,,
2015,11,9,1,WN,2375,N7748A,DEN,IND,1030,1133,63,11,1144,140,133,117,977,1541,5,1450,1546,56,0,0,,0,0,54,2,0
2015,10,29,4,WN,2989,N8303R,13232,14576,2200,2200,0,19,2219,90,99,73,523,32,7,30,39,9,0,0,,,,,,
2015,10,30,5,F9,919,N938FR,15356,13204,1730,1722,-8,17,1739,159,152,118,896,1937,17,2009,1954,-15,0,0,,,,,,
2015,1,14,3,MQ,3687,N655MQ,IND,ORD,1831,1821,-10,14,1835,74,79,38,177,1813,27,1845,1840,-5,0,0,,,,,,
2015,4,5,7,WN,63,N458WN,DCA,MDW,1630,1640,10,11,1651,125,121,106,601,1737,4,1735,1741,6,0,0,,,,,,
2015,8,5,3,OO,5543,N918SW,SFO,BOI,1345,1412,27,22,1434,103,96,71,522,1645,3,1628,1648,20,0,0,,9,0,0,11,0
2015,6,27,6,MQ,3353,N699MQ,DFW,ABI,845,907,22,28,935,52,57,26,158,1001,3,937,1004,27,0,0,,5,0,0,0,22
2015,7,3,5,AA,1781,N114UW,CLT,MSY,1855,1851,-4,15,1906,114,106,89,651,1935,2,1949,1937,-12,0,0,,,,,,
2015,10,17,6,F9,904,N938FR,11697,15356,1000,945,-15,22,1007,171,154,128,1026,1215,4,1251,1219,-32,0,0,,,,,,
2015,2,11,3,WN,507,N8603F,PHX,SJC,2045,2046,1,11,2057,115,104,89,621,2126,4,2140,2130,-10,0,0,,,,,,
2015,8,17,1,DL,1280,N356NW,SLC,MSP,940,1055,75,16,1111,151,140,120,991,1411,4,1311,1415,64,0,0,,0,0,64,0,0
2015,3,20,5,MQ,3274,N925MQ,CVG,ORD,1803,1757,-6,23,1820,87,108,57,265,1817,28,1830,1845,15,0,0,,15,0,0,0,0
2015,2,14,6,OO,6334,N471CA,DSM,ORD,1718,1710,-8,14,1724,77,80,58,299,1822,8,1835,1830,-5,0,0,,,,,,
2015,1,4,7,AS,748,N556AS,SEA,STL,1140,1159,19,12,1211,227,204,187,1709,1718,5,1727,1723,-4,0,0,,,,,,
2015,4,28,2,AA,1605,N3CJAA,MIA,DFW,1540,1533,-7,18,1551,199,191,165,1121,1736,8,1759,1744,-15,0,0,,,,,,
2015,12,28,1,EV,4663,N14105,OKC,IAH,1645,1640,-5,18,1658,93,100,66,395,1804,16,1818,1820,2,0,0,,,,,,
2015,11,10,2,AA,400,N830AW,BWI,CLT,1030,1024,-6,11,1035,93,84,62,361,1137,11,1203,1148,-15,0,0,,,,,,
2015,12,10,4,WN,2650,N288WN,STL,MDW,1900,1858,-2,7,1905,70,66,55,251,2000,4,2010,2004,-6,0,0,,,,,,
2015,4,28,2,US,584,N821AW,DTW,PHX,725,726,1,15,741,275,233,215,1671,816,3,900,819,-41,0,0,,,,,,
2015,1,30,5,WN,42,N285WN,PHX,LAS,2010,2305,175,10,2315,60,59,41,255,2256,8,2010,2304,174,0,0,,0,0,26,148,0
2015,9,13,7,AA,253,N5FBAA,LAX,OGG,900,854,-6,22,916,350,345,318,2486,1134,5,1150,1139,-11,0,0,,,,,,
2015,11,27,5,DL,330,N995AT,ATL,SHV,1554,1551,-3,7,1558,115,93,81,551,1619,5,1649,1624,-25,0,0,,,,,,
2015,11,7,6,DL,2165,N831DN,MCI,ATL,655,650,-5,8,658,119,103,91,692,929,4,954,933,-21,0,0,,,,,,
2015,6,6,6,DL,1054,N915DL,BDL,ATL,715,713,-2,17,730,152,136,115,859,925,4,947,929,-18,0,0,,,,,,
2015,8,30,7,EV,2632,N907EV,DFW,SAF,850,845,-5,12,857,110,91,76,551,913,3,940,916,-24,0,0,,,,,,
2015,2,28,6,DL,1091,N818DA,ATL,SEA,1734,1730,-4,16,1746,336,342,313,2182,1959,13,2010,2012,2,0,0,,,,,,
2015,10,13,2,DL,1293,N921DL,13495,10397,1615,1612,-3,10,1622,89,78,60,425,1822,8,1844,1830,-14,0,0,,,,,,
2015,9,17,4,UA,1203,N38955,DEN,LAX,1740,1748,8,21,1809,147,145,116,862,1905,8,1907,1913,6,0,0,,,,,,
2015,3,5,4,US,2120,,DCA,BOS,1630,,,,,89,,,399,,,1759,,,0,1,B,,,,,
2015,5,31,7,UA,1900,N35407,SAN,ORD,1341,1410,29,10,1420,244,227,210,1723,1950,7,1945,1957,12,0,0,,,,,,
2015,10,16,5,EV,4444,N15572,13930,12339,1737,1733,-4,41,1814,63,79,30,177,1944,8,1940,1952,12,0,0,,,,,,
2015,6,16,2,AA,1360,N3EKAA,LAX,BOS,1440,1513,33,12,1525,330,306,289,2611,2314,5,2310,2319,9,0,0,,,,,,
2015,5,12,2,WN,440,N789SW,CMH,DCA,1210,1206,-4,7,1213,75,58,47,323,1300,4,1325,1304,-21,0,0,,,,,,
2015,4,23,4,EV,4209,N14542,IAH,MAF,720,716,-4,32,748,92,117,81,429,909,4,852,913,21,0,0,,21,0,0,0,0
2015,4,28,2,US,552,N676AW,SMF,PHX,1915,1903,-12,9,1912,104,96,83,647,2035,4,2059,2039,-20,0,0,,,,,,
2015,6,7,7,DL,768,N949DL,ATL,PBI,1357,1352,-5,23,1415,115,109,83,545,1538,3,1552,1541,-11,0,0,,,,,,
2015,7,6,1,MQ,3406,N696MQ,ORD,EVV,1549,,,,,70,,,272,,,1659,,,0,1,C,,,,,
2015,7,19,7,AA,2482,N3CEAA,DFW,AUS,1754,1751,-3,13,1804,56,51,32,190,1836,6,1850,1842,-8,0,0,,,,,,
2015,10,25,7,UA,555,N489UA,13930,11433,1830,1827,-3,14,1841,77,73,53,235,2034,6,2047,2040,-7,0,0,,,,,,
2015,7,9,4,WN,3855,N446WN,LAX,PDX,1735,1744,9,11,1755,135,124,111,834,1946,2,1950,1948,-2,0,0,,,,,,
2015,7,31,5,DL,2087,N682DA,MSP,MCI,658,655,-3,8,703,80,72,56,393,759,8,818,807,-11,0,0,,,,,,
2015,12,21,1,OO,4542,N816SK,SLC,BNA,1353,1351,-2,16,1407,197,207,185,1404,1812,6,1810,1818,8,0,0,,,,,,
2015,2,19,4,WN,1814,N705SW,MSY,BNA,1500,1457,-3,5,1502,85,78,68,471,1610,5,1625,1615,-10,0,0,,,,,,
2015,4,23,4,WN,2245,N633SW,ATL,BWI,1815,1816,1,10,1826,115,93,79,577,1945,4,2010,1949,-21,0,0,,,,,,
2015,11,25,3,AA,1882,N748UW,CLT,CLE,1310,1304,-6,19,1323,97,90,62,430,1425,9,1447,1434,-13,0,0,,,,,,
2015,5,11,1,MQ,3132,N633MQ,FNT,ORD,625,618,-7,9,627,65,58,43,223,610,6,630,616,-14,0,0,,,,,,
2015,12,6,7,DL,1727,N335NB,TPA,DTW,1545,1539,-6,12,1551,161,142,124,983,1755,6,1826,1801,-25,0,0,,,,,,
2015,1,31,6,B6,1065,N206JB,BOS,RSW,1425,1439,14,16,1455,220,194,175,1249,1750,3,1805,1753,-12,0,0,,,,,,
2015,5,18,1,UA,1098,N76529,EWR,BOS,1001,959,-2,21,1020,70,69,42,200,1102,6,1111,1108,-3,0,0,,,,,,
2015,12,8,2,AA,1191,N4WJAA,DFW,BNA,1155,1149,-6,13,1202,107,102,84,631,1326,5,1342,1331,-11,0,0,,,,,,
2015,1,30,5,EV,5600,N723EV,DTW,AUS,2010,2007,-3,24,2031,211,189,160,1149,2211,5,2241,2216,-25,0,0,,,,,,
2015,8,20,4,EV,5163,N883AS,ATL,FSM,2117,2146,29,10,2156,107,103,88,579,2224,5,2204,2229,25,0,0,,0,0,0,25,0
2015,2,20,5,US,2162,N961UW,BOS,LGA,1300,1418,78,14,1432,86,62,43,184,1515,5,1426,1520,54,0,0,,0,0,0,53,1
2015,9,26,6,WN,4618,N794SW,MDW,LGA,710,705,-5,11,716,130,117,102,725,958,4,1020,1002,-18,0,0,,,,,,
2015,8,16,7,B6,842,N827JB,SAV,JFK,1144,1149,5,17,1206,129,116,94,718,1340,5,1353,1345,-8,0,0,,,,,,
2015,11,8,7,DL,1712,N949DN,MSP,TPA,1324,1318,-6,14,1332,189,184,167,1306,1719,3,1733,1722,-11,0,0,,,,,,
2015,10,8,4,WN,1898,N353SW,12889,14107,655,652,-3,14,706,65,64,44,255,750,6,800,756,-4,0,0,,,,,,
2015,7,19,7,AA,1006,N3BPAA,BOS,MIA,1350,1400,10,12,1412,207,178,159,1258,1651,7,1717,1658,-19,0,0,,,,,,
2015,12,2,3,EV,4922,N860AS,ATL,CHA,1210,1207,-3,15,1222,47,43,23,106,1245,5,1257,1250,-7,0,0,,,,,,
2015,4,2,4,OO,4468,N912EV,SLC,HLN,1555,1549,-6,20,1609,92,86,62,402,1711,4,1727,1715,-12,0,0,,,,,,
2015,4,20,1,VX,766,N526VA,DAL,LGA,1055,1209,74,17,1226,180,212,186,1381,1632,9,1455,1641,106,0,0,,74,0,0,0,32
2015,3,16,1,UA,621,N846UA,ORD,SEA,1200,1200,0,15,1215,276,268,249,1721,1424,4,1436,1428,-8,0,0,,,,,,
2015,8,3,1,AA,1101,N4WTAA,ABQ,DFW,1619,1613,-6,15,1628,106,113,78,569,1846,20,1905,1906,1,0,0,,,,,,
2015,2,27,5,DL,2106,N378NW,SLC,BOI,1118,1113,-5,17,1130,70,63,44,290,1214,2,1228,1216,-12,0,0,,,,,,
2015,2,25,3,WN,482,N613SW,PHX,LAX,1925,1944,19,13,1957,80,76,59,370,1956,4,1945,2000,15,0,0,,0,0,2,13,0
2015,10,26,1,WN,336,N932WN,14100,10693,530,525,-5,7,532,130,125,109,675,621,9,640,630,-10,0,0,,,,,,
2015,11,2,1,WN,472,N209WN,ATL,RSW,955,1133,98,17,1150,105,105,82,515,1312,6,1140,1318,98,0,0,,0,0,11,87,0
2015,1,1,4,MQ,3340,N850MQ,TYS,LGA,1405,1403,-2,15,1418,110,123,88,647,1546,20,1555,1606,11,0,0,,,,,,
2015,9,26,6,AA,1387,N504AA,MCI,DFW,605,601,-4,11,612,106,92,72,460,724,9,751,733,-18,0,0,,,,,,
2015,10,13,2,DL,1226,N341NW,11433,15304,1520,1518,-2,15,1533,153,142,123,983,1736,4,1753,1740,-13,0,0,,,,,,
2015,7,26,7,AA,330,N3KKAA,JFK,CLT,815,816,1,18,834,133,100,76,541,950,6,1028,956,-32,0,0,,,,,,
2015,8,10,1,B6,1121,N746JB,PDX,LGB,710,705,-5,15,720,141,151,130,846,930,6,931,936,5,0,0,,,,,,
2015,2,24,2,WN,448,N366SW,GRR,BWI,1630,1641,11,20,1701,100,93,68,528,1809,5,1810,1814,4,0,0,,,,,,
2015,3,13,5,DL,476,N913DE,FLL,JFK,1500,1459,-1,11,1510,182,167,145,1069,1735,11,1802,1746,-16,0,0,,,,,,
2015,3,5,4,AA,277,N4XXAA,MCI,DFW,1511,1508,-3,13,1521,99,123,81,460,1642,29,1650,1711,21,0,0,,21,0,0,0,0
2015,1,27,2,AA,1489,N3AEAA,SFO,DFW,1725,1715,-10,11,1726,195,190,175,1464,2221,4,2240,2225,-15,0,0,,,,,,
2015,8,22,6,HA,184,N492HA,LIH,HNL,1621,1617,-4,7,1624,33,33,20,102,1644,6,1654,1650,-4,0,0,,,,,,
2015,11,22,7,AS,573,N309AS,SAN,PDX,630,623,-7,17,640,159,,,933,1127,4,909,1131,,1,0,,,,,,
2015,5,20,3,MQ,3690,N619MQ,DFW,GSP,2015,2009,-6,19,2028,146,137,114,862,2322,4,2341,2326,-15,0,0,,,,,,
2015,4,10,5,WN,853,N944WN,TPA,PHX,1855,1932,37,15,1947,275,272,252,1788,2059,5,2030,2104,34,0,0,,0,0,10,24,0
2015,11,5,4,WN,327,N473WN,MDW,CHS,1615,1614,-1,14,1628,125,119,97,745,1905,8,1920,1913,-7,0,0,,,,,,
2015,4,16,4,UA,349,N449UA,IAH,EWR,1016,1018,2,18,1036,217,208,181,1400,1437,9,1453,1446,-7,0,0,,,,,,
2015,10,1,4,DL,2629,N322US,13930,11433,1634,1630,-4,13,1643,85,76,55,235,1838,8,1859,1846,-13,0,0,,,,,,
2015,12,29,2,OO,5325,N930EV,SPI,ORD,1033,1059,26,17,1116,67,74,37,174,1153,20,1140,1213,33,0,0,,7,0,0,26,0
2015,9,22,2,MQ,3545,N628MQ,LFT,DFW,1614,1608,-6,7,1615,94,87,65,351,1720,15,1748,1735,-13,0,0,,,,,,
2015,1,4,7,UA,386,N478UA,DEN,BOS,1736,1932,116,12,1944,226,198,179,1754,43,7,2322,50,88,0,0,,0,0,20,68,0
2015,8,6,4,EV,4614,N17108,HOB,IAH,1151,1141,-10,6,1147,99,83,70,501,1357,7,1430,1404,-26,0,0,,,,,,
2015,7,6,1,HA,398,N488HA,HNL,KOA,2006,1959,-7,8,2007,43,40,27,163,2034,5,2049,2039,-10,0,0,,,,,,
2015,8,11,2,B6,1586,N334JB,MCO,BUF,1735,1807,32,12,1819,155,144,128,1011,2027,4,2010,2031,21,0,0,,0,0,17,4,0
2015,11,2,1,AA,97,N473AA,DFW,ORD,1100,1331,151,17,1348,147,145,106,802,1534,22,1327,1556,149,0,0,,0,0,0,76,73
2015,1,8,4,DL,1211,N757AT,SLC,LAX,2002,2002,0,24,2026,125,122,80,590,2046,18,2107,2104,-3,0,0,,,,,,
2015,10,13,2,AA,2389,N3GHAA,11298,14908,1535,1537,2,14,1551,194,177,158,1205,1629,5,1649,1634,-15,0,0,,,,,,
2015,10,14,3,MQ,3173,N617MQ,11193,13930,1032,1019,-13,12,1031,83,75,49,264,1020,14,1055,1034,-21,0,0,,,,,,
2015,9,19,6,AA,2507,N567AA,DFW,TUS,1545,1542,-3,15,1557,143,132,114,813,1551,3,1608,1554,-14,0,0,,,,,,
2015,7,23,4,UA,441,N595UA,JFK,LAX,600,607,7,17,624,365,356,330,2475,854,9,905,903,-2,0,0,,,,,,
2015,8,11,2,WN,3035,N8647A,BUF,LAS,725,722,-3,14,736,295,285,261,1986,857,10,920,907,-13,0,0,,,,,,
2015,9,23,3,UA,345,N834UA,LGA,ORD,1101,1050,-11,26,1116,169,144,106,733,1202,12,1250,1214,-36,0,0,,,,,,
2015,11,16,1,AA,255,N792AA,JFK,LAX,1000,955,-5,27,1022,380,375,344,2475,1306,4,1320,1310,-10,0,0,,,,,,
2015,11,7,6,HA,323,N491HA,HNL,LIH,2150,2216,26,12,2228,39,41,23,102,2251,6,2229,2257,28,0,0,,0,0,28,0,0
2015,2,22,7,OO,5556,N776SK,LAX,AUS,810,809,-1,16,825,178,166,146,1242,1251,4,1308,1255,-13,0,0,,,,,,
2015,1,3,6,OO,6476,N237SW,SFO,MFR,1648,1644,-4,16,1700,101,99,79,329,1819,4,1829,1823,-6,0,0,,,,,,
2015,3,2,1,WN,44,N419WN,DAL,ABQ,1830,1844,14,8,1852,110,104,91,580,1923,5,1920,1928,8,0,0,,,,,,
2015,8,7,5,EV,4579,N14188,ECP,IAH,615,606,-9,11,617,112,108,89,572,746,8,807,754,-13,0,0,,,,,,
2015,7,18,6,AS,133,N527AS,SEA,FAI,2140,2138,-2,10,2148,215,215,201,1533,9,4,15,13,-2,0,0,,,,,,
2015,10,28,3,UA,311,N12221,11292,10397,1241,1232,-9,14,1246,169,156,137,1199,1703,5,1730,1708,-22,0,0,,,,,,
2015,11,15,7,WN,3095,N402WN,BWI,LAS,2040,2046,6,20,2106,330,321,296,2106,2302,5,2310,2307,-3,0,0,,,,,,
2015,10,5,1,WN,2887,N566WN,13495,13232,1205,1157,-8,6,1203,135,122,110,825,1353,6,1420,1359,-21,0,0,,,,,,
2015,6,1,1,DL,1784,N681DA,ABQ,ATL,1305,1304,-1,11,1315,185,173,157,1269,1752,5,1810,1757,-13,0,0,,,,,,
2015,7,1,3,WN,851,N717SA,MKE,ATL,550,547,-3,14,601,125,116,95,669,836,7,855,843,-12,0,0,,,,,,
2015,6,29,1,WN,597,N296WN,DCA,DAL,615,614,-1,11,625,185,180,162,1184,807,7,820,814,-6,0,0,,,,,,
2015,10,18,7,DL,688,N352NW,11433,11057,2145,2149,4,9,2158,107,84,70,500,2308,5,2332,2313,-19,0,0,,,,,,
2015,1,9,5,DL,2397,N751AT,SEA,SLC,725,725,0,28,753,120,126,91,689,1024,7,1025,1031,6,0,0,,,,,,
2015,7,30,4,WN,1027,N643SW,BNA,BWI,1145,1145,0,11,1156,100,,,587,1558,6,1425,1604,,1,0,,,,,,
2015,4,6,1,AA,2332,N004AA,DFW,ORD,830,834,4,14,848,143,127,103,802,1031,10,1053,1041,-12,0,0,,,,,,
2015,2,19,4,WN,700,N603SW,BWI,PWM,2205,2222,17,12,2234,80,80,63,452,2337,5,2325,2342,17,0,0,,0,0,0,17,0
2015,1,4,7,US,1830,N822AW,BDL,CLT,610,610,0,26,636,136,146,107,644,823,13,826,836,10,0,0,,,,,,
2015,6,8,1,DL,2666,N966AT,LGA,BOS,600,557,-3,13,610,62,66,41,184,651,12,702,703,1,0,0,,,,,,
2015,12,27,7,OO,4702,N910EV,PIA,DTW,1630,1704,34,10,1714,89,70,55,346,1909,5,1859,1914,15,0,0,,0,0,12,3,0
2015,3,12,4,US,484,N753US,PHX,STL,1850,1846,-4,20,1906,173,177,153,1262,2339,4,2343,2343,0,0,0,,,,,,
2015,7,29,3,EV,4718,N11165,SAT,IAH,1923,1910,-13,13,1923,62,65,43,191,2006,9,2025,2015,-10,0,0,,,,,,
2015,4,15,3,DL,2044,N960DL,ATL,DSM,1009,1005,-4,21,1026,129,126,100,743,1106,5,1118,1111,-7,0,0,,,,,,
2015,10,6,2,AA,2068,N179UW,11057,12953,1425,1422,-3,19,1441,105,112,85,544,1606,8,1610,1614,4,0,0,,,,,,
2015,3,10,2,WN,193,N731SA,HOU,LAS,600,555,-5,9,604,200,182,165,1235,649,8,720,657,-23,0,0,,,,,,
2015,12,2,3,AA,413,N562UW,PHL,ORD,750,749,-1,33,822,161,147,104,678,906,10,931,916,-15,0,0,,,,,,
2015,6,18,4,WN,3329,N8624J,PHL,DEN,1840,1856,16,100,2036,270,327,219,1558,2215,8,2110,2223,73,0,0,,73,0,0,0,0
2015,4,16,4,AA,2220,N3LWAA,ORD,LAX,1210,1208,-2,12,1220,282,243,224,1744,1404,7,1452,1411,-41,0,0,,,,,,
2015,6,1,1,UA,392,N808UA,IAH,PHL,1925,1925,0,27,1952,200,243,210,1325,22,6,2345,28,43,0,0,,43,0,0,0,0
2015,11,4,3,VX,169,N844VA,EWR,LAX,1730,1735,5,22,1757,385,363,332,2454,2029,9,2055,2038,-17,0,0,,,,,,
2015,6,13,6,NK,351,N530NK,IAH,OAK,850,959,69,11,1010,248,243,220,1628,1150,12,1058,1202,64,0,0,,64,0,0,0,0
2015,12,13,7,WN,422,N552WN,LAS,DEN,1755,1750,-5,12,1802,110,112,82,628,2024,18,2045,2042,-3,0,0,,,,,,
2015,3,29,7,WN,588,N483WN,MSY,BNA,1915,1914,-1,8,1922,85,81,68,471,2030,5,2040,2035,-5,0,0,,,,,,
2015,1,30,5,B6,1567,N585JB,HPN,PBI,745,810,25,41,851,179,192,143,1056,1114,8,1044,1122,38,0,0,,13,0,25,0,0
2015,6,30,2,DL,1206,N891AT,DTW,PVD,1237,1233,-4,12,1245,107,101,84,615,1409,5,1424,1414,-10,0,0,,,,,,
2015,1,28,3,EV,5183,N861AS,ATL,MGM,1155,1150,-5,11,1201,56,41,28,147,1129,2,1151,1131,-20,0,0,,,,,,
2015,6,5,5,OO,4593,N809CA,TUL,MSP,1640,1635,-5,30,1705,120,138,100,615,1845,8,1840,1853,13,0,0,,,,,,
2015,6,28,7,NK,657,N506NK,MSY,IAH,834,838,4,10,848,76,76,54,305,942,12,950,954,4,0,0,,,,,,
2015,7,22,3,WN,4859,N7703A,DEN,OMA,1005,1004,-1,19,1023,85,81,58,472,1221,4,1230,1225,-5,0,0,,,,,,
2015,6,24,3,WN,4966,N7703A,SAT,MDW,1400,1353,-7,8,1401,160,155,143,1036,1624,4,1640,1628,-12,0,0,,,,,,
2015,9,13,7,WN,490,N570WN,ATL,LGA,1730,1730,0,10,1740,140,115,100,762,1920,5,1950,1925,-25,0,0,,,,,,
2015,6,5,5,WN,826,N639SW,LAX,SJC,1615,1616,1,11,1627,65,70,49,308,1716,10,1720,1726,6,0,0,,,,,,
2015,11,30,1,MQ,3469,N649MQ,ORD,FWA,2210,2207,-3,28,2235,57,61,31,157,6,2,7,8,1,0,0,,,,,,
2015,2,10,2,WN,576,N244WN,PHX,LAS,1820,1818,-2,11,1829,60,62,46,255,1815,5,1820,1820,0,0,0,,,,,,
